date_file,County,Population,PCR_Positive_Tests,PCR_Positive_Percent,PCR_Total_Tests,Beds_Occupied_Total,Beds_Occupied_Percent,Beds_Available_Total,COVID_Total_Admissions,COVID_Susp_Admissions,COVID_Conf_Admissions
2022-02-09,"Broward County, FL",1952778,1201.9847142857143,0.141,59673,486.2857142857143,0.8,4255,65.85714285714286,NA,461
2022-02-09,"Duval County, FL",957755,892.3885714285714,0.24,26028,389.64,0.84,3247,72.71428571428571,NA,509
2022-02-09,"Palm Beach County, FL",1496770,822.1645714285714,0.156,36892,419.0857142857143,0.76,3860,50.714285714285715,NA,355
2022-02-10,"Miami-Dade County, FL",2716940,2411.748,0.126,133986,799.3142857142858,0.8,6994,90.28571428571429,NA,632
2022-02-10,"Broward County, FL",1952778,1096.0625714285713,0.134,57257,486.85714285714283,0.8,4260,61.714285714285715,NA,432
2022-02-10,"Duval County, FL",957755,832.6811428571428,0.232,25124,389.64,0.84,3247,71.42857142857143,NA,500
2022-02-10,"Palm Beach County, FL",1496770,751.4849999999999,0.147,35785,419.0857142857143,0.76,3860,46.285714285714285,NA,324
2022-02-11,"Miami-Dade County, FL",2716940,2194.21,0.118,130165,802.5142857142857,0.8,7022,85.42857142857143,NA,598
2022-02-11,"Broward County, FL",1952778,1042.5257142857142,0.13,56136,488.11428571428576,0.8,4271,57.57142857142857,NA,403
2022-02-11,"Palm Beach County, FL",1496770,702.9267142857142,0.143,34409,419.30285714285714,0.76,3862,44.142857142857146,NA,309
2022-02-11,"Duval County, FL",957755,763.0774285714286,0.222,24061,385.00142857142856,0.83,3247,68.85714285714286,NA,482
2022-02-14,"Miami-Dade County, FL",2716940,1768.536,0.098,126324,779.5542857142857,0.78,6996,66.28571428571429,NA,464
2022-02-14,"Broward County, FL",1952778,834.7651428571428,0.106,55126,503.9485714285714,0.82,4302,42.42857142857143,NA,297
2022-02-14,"Palm Beach County, FL",1496770,545.6151428571428,0.118,32367,418.4342857142857,0.76,3854,32.42857142857143,NA,227
2022-02-14,"Duval County, FL",957755,585.9611428571428,0.184,22292,385.00142857142856,0.83,3247,62.142857142857146,NA,435
2022-02-15,"Miami-Dade County, FL",2716940,1645.3542857142857,0.092,125190,800.6085714285715,0.79,7094,65.85714285714286,NA,461
2022-02-15,"Broward County, FL",1952778,788.1174285714286,0.101,54622,502.8942857142857,0.82,4293,47,NA,329
2022-02-15,"Palm Beach County, FL",1496770,499.8557142857143,0.11,31809,417.5657142857143,0.76,3846,31.714285714285715,NA,222
2022-02-15,"Duval County, FL",957755,526.7228571428572,0.174,21190,385.00142857142856,0.83,3247,61.142857142857146,NA,428
2022-02-16,"Miami-Dade County, FL",2716940,1500.0857142857142,0.086,122100,798.8028571428571,0.79,7078,60.42857142857143,NA,423
2022-02-16,"Broward County, FL",1952778,745.8468571428572,0.097,53824,496.06714285714287,0.81,4287,45.57142857142857,NA,319
2022-02-16,"Palm Beach County, FL",1496770,459.53142857142853,0.104,30930,417.13142857142856,0.76,3842,27.571428571428573,NA,193
2022-02-16,"Duval County, FL",957755,481.23400000000004,0.166,20293,380.36285714285714,0.82,3247,59.142857142857146,NA,414
2022-02-17,"Miami-Dade County, FL",2716940,1392.633,0.081,120351,798.3514285714285,0.79,7074,55.57142857142857,NA,389
2022-02-17,"Broward County, FL",1952778,686.5328571428571,0.09,53397,501.4885714285714,0.82,4281,45.285714285714285,NA,317
2022-02-17,"Palm Beach County, FL",1496770,418.1485714285714,0.096,30490,410.89285714285717,0.75,3835,25.857142857142858,NA,181
2022-02-17,"Duval County, FL",957755,439.3624285714286,0.159,19343,380.36285714285714,0.82,3247,55.285714285714285,NA,387
2022-02-18,"Miami-Dade County, FL",2716940,1306.0491428571427,0.076,120294,796.9971428571429,0.79,7062,52.142857142857146,NA,365
2022-02-18,"Broward County, FL",1952778,641.0578571428572,0.085,52793,495.25714285714287,0.81,4280,44.42857142857143,NA,311
2022-02-18,"Palm Beach County, FL",1496770,392.82428571428574,0.09,30553,409.82142857142856,0.75,3825,24,NA,168
2022-02-18,"Duval County, FL",957755,393.67928571428564,0.149,18495,380.36285714285714,0.82,3247,52.285714285714285,NA,366
2022-02-22,"Miami-Dade County, FL",2716940,910.168,0.056,113771,780.5571428571429,0.78,7005,45.714285714285715,NA,320
2022-02-22,"Broward County, FL",1952778,451.917,0.063,50213,486.17142857142863,0.8,4254,34.57142857142857,NA,242
2022-02-22,"Palm Beach County, FL",1496770,294.02000000000004,0.07,29402,402.56,0.74,3808,19.571428571428573,NA,137
2022-02-22,"Duval County, FL",957755,242.74285714285716,0.1,16992,385.00142857142856,0.83,3247,38.857142857142854,NA,272
2022-02-23,"Miami-Dade County, FL",2716940,836.8434285714285,0.052,112652,774.2057142857144,0.78,6948,42.714285714285715,NA,299
2022-02-23,"Broward County, FL",1952778,424.61999999999995,0.06,49539,486.5142857142858,0.8,4257,32.285714285714285,NA,226
2022-02-23,"Palm Beach County, FL",1496770,267.9857142857143,0.065,28860,402.98285714285714,0.74,3812,22,NA,154
2022-02-23,"Duval County, FL",957755,215.39828571428572,0.092,16389,385.00142857142856,0.83,3247,36.857142857142854,NA,258
2022-02-24,"Miami-Dade County, FL",2716940,806.1714285714287,0.05,112864,759.88,0.77,6908,39.57142857142857,NA,277
2022-02-24,"Broward County, FL",1952778,377.9614285714286,0.054,48995,486.5142857142858,0.8,4257,30.142857142857142,NA,211
2022-02-24,"Palm Beach County, FL",1496770,236.26128571428572,0.059,28031,403.51142857142855,0.74,3817,20,NA,140
2022-02-24,"Duval County, FL",957755,196.9522857142857,0.086,16031,380.36285714285714,0.82,3247,36.714285714285715,NA,257
2022-02-25,"Miami-Dade County, FL",2716940,767.0331428571428,0.048,111859,761.75,0.77,6925,36.57142857142857,NA,256
2022-02-25,"Broward County, FL",1952778,361.142,0.053,47698,485.6,0.8,4249,26.285714285714285,NA,184
2022-02-25,"Duval County, FL",957755,184.5117142857143,0.082,15751,380.36285714285714,0.82,3247,33.857142857142854,NA,237
2022-02-25,"Palm Beach County, FL",1496770,224.42528571428574,0.057,27561,404.03999999999996,0.74,3822,19.428571428571427,NA,136
2022-02-28,"Miami-Dade County, FL",2716940,661.3215714285714,0.043,107657,770.7514285714286,0.78,6917,34.57142857142857,NA,242
2022-02-28,"Broward County, FL",1952778,292.67028571428574,0.043,47644,482.85714285714283,0.8,4225,19.857142857142858,NA,139
2022-02-28,"Palm Beach County, FL",1496770,175.92371428571428,0.046,26771,400.03999999999996,0.73,3836,14.714285714285714,NA,103
2022-02-28,"Duval County, FL",957755,145.04000000000002,0.07,14504,371.08571428571435,0.8,3247,28.142857142857142,NA,197
2022-03-01,"Miami-Dade County, FL",2716940,621.1265714285715,0.041,106046,763.7314285714285,0.78,6854,32.42857142857143,NA,227
2022-03-01,"Broward County, FL",1952778,281.30400000000003,0.042,46884,481.14285714285717,0.8,4210,20.857142857142858,NA,146
2022-03-01,"Palm Beach County, FL",1496770,168.5507142857143,0.045,26219,399.5185714285714,0.73,3831,14.428571428571429,NA,101
2022-03-01,"Duval County, FL",957755,132.14142857142858,0.066,14015,371.08571428571435,0.8,3247,27.571428571428573,NA,193
2022-03-02,"Miami-Dade County, FL",2716940,614.549,0.041,104923,771.7171428571429,0.79,6838,31.714285714285715,NA,222
2022-03-02,"Broward County, FL",1952778,267.07428571428574,0.04,46738,480.57142857142856,0.8,4205,21.285714285714285,NA,149
2022-03-02,"Palm Beach County, FL",1496770,157.55814285714285,0.043,25649,398.89285714285717,0.73,3825,14.142857142857142,NA,99
2022-03-02,"Duval County, FL",957755,122.388,0.062,13818,371.08571428571435,0.8,3247,26.857142857142858,NA,188
2022-03-03,"Miami-Dade County, FL",2716940,545.2348571428571,0.038,100438,405.1542857142857,0.78,3636,16.571428571428573,NA,116
2022-03-03,"Broward County, FL",1952778,257.9738571428571,0.039,46303,209.26285714285717,0.78,1878,8.571428571428571,NA,60
2022-03-03,"Palm Beach County, FL",1496770,150.6632857142857,0.041,25723,290.14285714285717,0.75,2708,13.857142857142858,NA,97
2022-03-03,"Duval County, FL",957755,115.21714285714286,0.06,13442,198.9714285714286,0.8,1741,14,NA,98
2022-03-04,"Miami-Dade County, FL",2716940,506.1188571428571,0.036,98412,403.26000000000005,0.78,3619,16.714285714285715,NA,117
2022-03-04,"Broward County, FL",1952778,236.51485714285712,0.036,45989,208.3714285714286,0.78,1870,8.571428571428571,NA,60
2022-03-04,"Palm Beach County, FL",1496770,143.8057142857143,0.04,25166,289.82142857142856,0.75,2705,13,NA,91
2022-03-04,"Duval County, FL",957755,101.80542857142858,0.054,13197,198.9714285714286,0.8,1741,13.857142857142858,NA,97
2022-03-07,"Miami-Dade County, FL",2716940,445.36685714285716,0.032,97424,392.59000000000003,0.77,3569,11.428571428571429,NA,80
2022-03-07,"Broward County, FL",1952778,208.47542857142858,0.032,45604,202.84,0.77,1844,5.857142857142857,NA,41
2022-03-07,"Palm Beach County, FL",1496770,118.19657142857145,0.033,25072,293.14285714285717,0.76,2700,10.142857142857142,NA,71
2022-03-07,"Duval County, FL",957755,71.55942857142857,0.039,12844,199.08571428571432,0.8,1742,11.714285714285714,NA,82
2022-03-08,"Miami-Dade County, FL",2716940,404.63142857142856,0.03,94414,403.15000000000003,0.77,3665,12.428571428571429,NA,87
2022-03-08,"Broward County, FL",1952778,192.29142857142855,0.03,44868,208.23000000000002,0.77,1893,6.428571428571429,NA,45
2022-03-08,"Palm Beach County, FL",1496770,110.32457142857143,0.031,24912,292.8171428571428,0.76,2697,11.571428571428571,NA,81
2022-03-08,"Duval County, FL",957755,64.27000000000001,0.035,12854,196.59714285714287,0.79,1742,11,NA,77
2022-03-09,"Miami-Dade County, FL",2716940,367.08,0.028,91770,403.59000000000003,0.77,3669,11.428571428571429,NA,80
2022-03-09,"Broward County, FL",1952778,186.6985714285714,0.03,43563,208.56,0.77,1896,6,NA,42
2022-03-09,"Palm Beach County, FL",1496770,113.73257142857143,0.032,24879,292.8171428571428,0.76,2697,10.857142857142858,NA,76
2022-03-09,"Duval County, FL",957755,53.16428571428571,0.03,12405,196.71,0.79,1743,10.142857142857142,NA,71
2022-03-10,"Miami-Dade County, FL",2716940,364.812,0.028,91203,397.9142857142857,0.76,3665,11,NA,77
2022-03-10,"Broward County, FL",1952778,183.41571428571427,0.03,42797,205.5257142857143,0.76,1893,5.714285714285714,NA,40
2022-03-10,"Palm Beach County, FL",1496770,111.82628571428572,0.032,24462,288.9642857142857,0.75,2697,10.857142857142858,NA,76
2022-03-10,"Duval County, FL",957755,48.81985714285714,0.027,12657,196.71,0.79,1743,10.857142857142858,NA,76
2022-03-11,"Miami-Dade County, FL",2716940,349.51114285714283,0.027,90614,396.9371428571429,0.76,3656,10.285714285714286,NA,72
2022-03-11,"Broward County, FL",1952778,178.06414285714285,0.029,42981,205.0914285714286,0.76,1889,5.285714285714286,NA,37
2022-03-11,"Palm Beach County, FL",1496770,109.03585714285714,0.031,24621,289.07142857142856,0.75,2698,10,NA,70
2022-03-11,"Duval County, FL",957755,44.621428571428574,0.025,12494,196.71,0.79,1743,10,NA,70
2022-03-14,"Miami-Dade County, FL",2716940,331.6485714285714,0.026,89290,393.2457142857143,0.76,3622,9.142857142857142,NA,64
2022-03-14,"Broward County, FL",1952778,167.56199999999998,0.027,43442,203.13714285714286,0.76,1871,4.714285714285714,NA,33
2022-03-14,"Palm Beach County, FL",1496770,88.05,0.025,24654,289.39285714285717,0.75,2701,8.428571428571429,NA,59
2022-03-14,"Duval County, FL",957755,35.854285714285716,0.02,12549,196.71,0.79,1743,6.857142857142857,NA,48
2022-03-15,"Miami-Dade County, FL",2716940,328.98542857142854,0.026,88573,399.08,0.77,3628,10,NA,70
2022-03-15,"Broward County, FL",1952778,159.54714285714286,0.026,42955,206.14000000000001,0.77,1874,5.142857142857143,NA,36
2022-03-15,"Palm Beach County, FL",1496770,84.56914285714286,0.024,24666,289.60714285714283,0.75,2703,8.142857142857142,NA,57
2022-03-15,"Duval County, FL",957755,31.844571428571424,0.018,12384,196.71,0.79,1743,6.142857142857143,NA,43
2022-03-16,"Miami-Dade County, FL",2716940,323.6925714285714,0.026,87148,397.37142857142857,0.76,3660,10.428571428571429,NA,73
2022-03-16,"Broward County, FL",1952778,150.60357142857146,0.025,42169,205.30857142857144,0.76,1891,5.428571428571429,NA,38
2022-03-16,"Palm Beach County, FL",1496770,79.21885714285713,0.022,25206,289.60714285714283,0.75,2703,8.428571428571429,NA,59
2022-03-16,"Duval County, FL",957755,33.53657142857143,0.018,13042,196.71,0.79,1743,6,NA,42
2022-03-17,"Miami-Dade County, FL",2716940,315.44314285714285,0.026,84927,396.1771428571429,0.76,3649,9.571428571428571,NA,67
2022-03-17,"Broward County, FL",1952778,148.33214285714286,0.025,41533,204.65714285714284,0.76,1885,5,NA,35
2022-03-17,"Palm Beach County, FL",1496770,78.813,0.021,26271,289.7142857142857,0.75,2704,8,NA,56
2022-03-17,"Duval County, FL",957755,35.23957142857143,0.019,12983,196.71,0.79,1743,5.571428571428571,NA,39
2022-03-18,"Miami-Dade County, FL",2716940,299.6464285714286,0.025,83901,395.8514285714286,0.76,3646,9,NA,63
2022-03-18,"Broward County, FL",1952778,149.99771428571427,0.026,40384,204.44,0.76,1883,4.714285714285714,NA,33
2022-03-18,"Palm Beach County, FL",1496770,83.60314285714286,0.022,26601,285.8514285714286,0.74,2704,7.714285714285714,NA,54
2022-03-18,"Duval County, FL",957755,35.918142857142854,0.019,13233,194.22,0.78,1743,5.142857142857143,NA,36
2022-03-21,"Miami-Dade County, FL",2716940,241.0257142857143,0.02,84359,392.0514285714286,0.76,3611,6.857142857142857,NA,48
2022-03-21,"Broward County, FL",1952778,139.11428571428573,0.024,40575,202.59428571428572,0.76,1866,3.5714285714285716,NA,25
2022-03-21,"Palm Beach County, FL",1496770,99.40914285714284,0.026,26764,282.3014285714286,0.73,2707,7,NA,49
2022-03-21,"Duval County, FL",957755,32.11057142857143,0.017,13222,191.73000000000002,0.77,1743,4.142857142857143,NA,29
2022-03-22,"Miami-Dade County, FL",2716940,244.9457142857143,0.02,85731,392.92,0.76,3619,7.714285714285714,NA,54
2022-03-22,"Broward County, FL",1952778,136.39985714285714,0.023,41513,203.02857142857144,0.76,1870,4,NA,28
2022-03-22,"Palm Beach County, FL",1496770,98.93957142857143,0.027,25651,282.7185714285714,0.73,2711,7.428571428571429,NA,52
2022-03-22,"Duval County, FL",957755,30.032000000000004,0.016,13139,191.73000000000002,0.77,1743,4.142857142857143,NA,29
2022-03-23,"Miami-Dade County, FL",2716940,242.10071428571428,0.019,89195,394.65714285714284,0.76,3635,13.428571428571429,NA,94
2022-03-23,"Broward County, FL",1952778,141.37114285714284,0.023,43026,203.89714285714285,0.76,1878,9.714285714285714,NA,68
2022-03-23,"Palm Beach County, FL",1496770,97.044,0.028,24261,283.0314285714286,0.73,2714,9.857142857142858,NA,69
2022-03-23,"Duval County, FL",957755,26.749285714285715,0.015,12483,194.22,0.78,1743,5.857142857142857,NA,41
2022-03-24,"Miami-Dade County, FL",2716940,284.56800000000004,0.021,94856,395.74285714285713,0.76,3645,13.428571428571429,NA,94
2022-03-24,"Broward County, FL",1952778,145.96457142857142,0.023,44424,204.44,0.76,1883,9.714285714285714,NA,68
2022-03-24,"Palm Beach County, FL",1496770,93.989,0.029,22687,283.24,0.73,2716,8.571428571428571,NA,60
2022-03-24,"Duval County, FL",957755,27.782857142857146,0.016,12155,194.10857142857142,0.78,1742,5.285714285714286,NA,37
2022-03-25,"Duval County, FL",957755,25.45285714285714,0.015,11878,194.10857142857142,0.78,1742,5,NA,35
2022-03-25,"Palm Beach County, FL",1496770,93.88714285714285,0.03,21907,283.55285714285714,0.73,2719,7,NA,49
2022-03-25,"Miami-Dade County, FL",2716940,313.39314285714283,0.022,99716,395.4171428571429,0.76,3642,13.285714285714286,NA,93
2022-03-25,"Broward County, FL",1952778,167.51785714285714,0.025,46905,204.33142857142857,0.76,1882,9.571428571428571,NA,67
2022-03-28,"Miami-Dade County, FL",2716940,437.4454285714286,0.031,98778,404.69,0.77,3679,12.571428571428571,NA,88
2022-03-28,"Broward County, FL",1952778,197.7135714285714,0.031,44645,209,0.77,1900,9,NA,63
2022-03-28,"Palm Beach County, FL",1496770,103.66000000000001,0.035,20732,282.7185714285714,0.73,2711,5.571428571428571,NA,39
2022-03-28,"Duval County, FL",957755,27.100428571428573,0.017,11159,194.10857142857142,0.78,1742,4.571428571428571,NA,32
2022-03-29,"Miami-Dade County, FL",2716940,468.8794285714286,0.034,96534,404.46999999999997,0.77,3677,13,NA,91
2022-03-29,"Broward County, FL",1952778,196.47085714285714,0.032,42978,209,0.77,1900,9.285714285714286,NA,65
2022-03-29,"Palm Beach County, FL",1496770,106.56514285714285,0.036,20721,284.47714285714284,0.74,2691,5.857142857142857,NA,41
2022-03-29,"Duval County, FL",957755,27.357428571428567,0.018,10639,191.51,0.77,1741,5,NA,35
2022-03-30,"Miami-Dade County, FL",2716940,468.2211428571428,0.036,91043,398.45714285714286,0.76,3670,12.142857142857142,NA,85
2022-03-30,"Broward County, FL",1952778,190.93800000000002,0.033,40502,205.85142857142858,0.76,1896,8.714285714285714,NA,61
2022-03-30,"Palm Beach County, FL",1496770,107.64885714285712,0.037,20366,284.7942857142857,0.74,2694,5.571428571428571,NA,39
2022-03-30,"Duval County, FL",957755,28.565142857142856,0.019,10524,191.51,0.77,1741,5,NA,35
2022-03-31,"Miami-Dade County, FL",2716940,458.85542857142855,0.038,84526,402.82000000000005,0.77,3662,13.142857142857142,NA,92
2022-03-31,"Broward County, FL",1952778,191.36000000000004,0.035,38272,208.12000000000003,0.77,1892,9.428571428571429,NA,66
2022-03-31,"Palm Beach County, FL",1496770,114.8457142857143,0.04,20098,284.15999999999997,0.74,2688,6.714285714285714,NA,47
2022-03-31,"Duval County, FL",957755,27.248714285714282,0.019,10039,191.4,0.77,1740,5.285714285714286,NA,37
2022-04-01,"Miami-Dade County, FL",2716940,457.5131428571429,0.041,78112,397.0457142857143,0.76,3657,13.714285714285714,NA,96
2022-04-01,"Broward County, FL",1952778,198.57128571428572,0.039,35641,205.0914285714286,0.76,1889,9.857142857142858,NA,69
2022-04-01,"Palm Beach County, FL",1496770,117.828,0.042,19638,287.0357142857143,0.75,2679,6.571428571428571,NA,46
2022-04-01,"Duval County, FL",957755,25.75857142857143,0.019,9490,191.4,0.77,1740,5,NA,35
2022-04-04,"Miami-Dade County, FL",2716940,506.1051428571428,0.048,73807,402.05,0.77,3655,13.142857142857142,NA,92
2022-04-04,"Broward County, FL",1952778,218.93771428571426,0.044,34831,207.68,0.77,1888,9.428571428571429,NA,66
2022-04-04,"Palm Beach County, FL",1496770,134.496,0.048,19614,290.53714285714284,0.76,2676,5.714285714285714,NA,40
2022-04-04,"Duval County, FL",957755,26.499000000000002,0.021,8833,191.4,0.77,1740,3.857142857142857,NA,27
2022-04-05,"Miami-Dade County, FL",2716940,502.901,0.049,71843,401.5,0.77,3650,14.428571428571429,NA,101
2022-04-05,"Broward County, FL",1952778,223.67971428571428,0.047,33314,207.35,0.77,1885,10.428571428571429,NA,73
2022-04-05,"Palm Beach County, FL",1496770,134.995,0.049,19285,289.66857142857145,0.76,2668,6,NA,42
2022-04-05,"Duval County, FL",957755,28.14742857142857,0.022,8956,188.91428571428574,0.76,1740,3.857142857142857,NA,27
2022-04-06,"Miami-Dade County, FL",2716940,511.93071428571426,0.051,70265,403.59000000000003,0.77,3669,13.714285714285714,NA,96
2022-04-06,"Broward County, FL",1952778,227.22,0.049,32460,208.45000000000002,0.77,1895,9.857142857142858,NA,69
2022-04-06,"Palm Beach County, FL",1496770,136.87671428571429,0.051,18787,289.66857142857145,0.76,2668,6,NA,42
2022-04-06,"Duval County, FL",957755,28.608714285714285,0.023,8707,188.91428571428574,0.76,1740,3.5714285714285716,NA,25
2022-04-07,"Miami-Dade County, FL",2716940,538.4957142857143,0.054,69805,403.15000000000003,0.77,3665,13.142857142857142,NA,92
2022-04-07,"Broward County, FL",1952778,234.44571428571427,0.052,31560,208.23000000000002,0.77,1893,9.428571428571429,NA,66
2022-04-07,"Palm Beach County, FL",1496770,148.24,0.056,18530,289.66857142857145,0.76,2668,6.285714285714286,NA,44
2022-04-07,"Duval County, FL",957755,34.13957142857143,0.027,8851,188.91428571428574,0.76,1740,3.2857142857142856,NA,23
2022-04-08,"Miami-Dade County, FL",2716940,546.6371428571429,0.055,69572,399.74000000000007,0.77,3634,12.857142857142858,NA,90
2022-04-08,"Broward County, FL",1952778,238.14771428571427,0.054,30871,206.47,0.77,1877,9.285714285714286,NA,65
2022-04-08,"Palm Beach County, FL",1496770,155.1,0.06,18095,289.77714285714285,0.76,2669,7,NA,49
2022-04-08,"Duval County, FL",957755,35.016,0.028,8754,188.91428571428574,0.76,1740,3.2857142857142856,NA,23
2022-04-11,"Miami-Dade County, FL",2716940,602.496,0.063,66944,390.06,0.77,3546,13.142857142857142,NA,92
2022-04-11,"Broward County, FL",1952778,236.83057142857143,0.058,28583,201.52,0.77,1832,9.428571428571429,NA,66
2022-04-11,"Palm Beach County, FL",1496770,170.0777142857143,0.068,17508,294.25,0.77,2675,7.714285714285714,NA,54
2022-04-11,"Duval County, FL",957755,38.12571428571429,0.032,8340,186.42857142857142,0.75,1740,3.7142857142857144,NA,26
2022-04-12,"Miami-Dade County, FL",2716940,625.1425714285715,0.066,66303,398.09000000000003,0.77,3619,14.571428571428571,NA,102
2022-04-12,"Broward County, FL",1952778,238.43585714285715,0.059,28289,205.59,0.77,1869,10.428571428571429,NA,73
2022-04-12,"Palm Beach County, FL",1496770,174.36000000000004,0.07,17436,290.7542857142857,0.76,2678,8.571428571428571,NA,60
2022-04-12,"Duval County, FL",957755,36.36114285714286,0.032,7954,186.32142857142858,0.75,1739,3.5714285714285716,NA,25
2022-04-13,"Miami-Dade County, FL",2716940,654.3500000000001,0.07,65435,400.51000000000005,0.77,3641,16.285714285714285,NA,114
2022-04-13,"Broward County, FL",1952778,234.62614285714284,0.059,27837,206.91000000000003,0.77,1881,11.714285714285714,NA,82
2022-04-13,"Palm Beach County, FL",1496770,178.14857142857142,0.072,17320,290.86285714285714,0.76,2679,8.285714285714286,NA,58
2022-04-13,"Duval County, FL",957755,36.75428571428572,0.032,8040,186.32142857142858,0.75,1739,4.142857142857143,NA,29
2022-04-14,"Miami-Dade County, FL",2716940,741.1428571428571,0.08,64850,399.63,0.77,3633,17,NA,119
2022-04-14,"Broward County, FL",1952778,270.81514285714286,0.069,27474,206.47,0.77,1877,12.285714285714286,NA,86
2022-04-14,"Palm Beach County, FL",1496770,194.49800000000002,0.079,17234,290.9714285714286,0.76,2680,7.285714285714286,NA,51
2022-04-14,"Duval County, FL",957755,35.52914285714286,0.032,7772,183.83714285714285,0.74,1739,4.571428571428571,NA,32
2022-04-15,"Miami-Dade County, FL",2716940,826.3904285714286,0.089,64997,400.40000000000003,0.77,3640,17.285714285714285,NA,121
2022-04-15,"Broward County, FL",1952778,278.1462857142857,0.072,27042,206.8,0.77,1880,12.428571428571429,NA,87
2022-04-15,"Palm Beach County, FL",1496770,209.20114285714286,0.086,17028,291.08,0.76,2681,7.428571428571429,NA,52
2022-04-15,"Duval County, FL",957755,34.24171428571429,0.031,7732,183.83714285714285,0.74,1739,4.714285714285714,NA,33
2022-04-18,"Miami-Dade County, FL",2716940,1050.7062857142857,0.096,76614,392.70285714285717,0.76,3617,25,NA,175
2022-04-18,"Broward County, FL",1952778,341.6705714285714,0.082,29167,202.8114285714286,0.76,1868,18,NA,126
2022-04-18,"Palm Beach County, FL",1496770,219.6392857142857,0.089,17275,290.32,0.76,2674,7.142857142857143,NA,50
2022-04-18,"Duval County, FL",957755,41.096428571428575,0.037,7775,181.45714285714286,0.73,1740,5,NA,35
2022-04-19,"Miami-Dade County, FL",2716940,1239.3690000000001,0.097,89439,399.4342857142857,0.76,3679,18.714285714285715,NA,131
2022-04-19,"Broward County, FL",1952778,364.488,0.084,30374,206.3942857142857,0.76,1901,13.428571428571429,NA,94
2022-04-19,"Palm Beach County, FL",1496770,220.16057142857144,0.089,17316,289.8857142857143,0.76,2670,9.285714285714286,NA,65
2022-04-19,"Duval County, FL",957755,49.67728571428571,0.043,8087,181.45714285714286,0.73,1740,4.857142857142857,NA,34
2022-04-20,"Miami-Dade County, FL",2716940,1291.0939999999998,0.098,92221,399.3257142857143,0.76,3678,20,NA,140
2022-04-20,"Broward County, FL",1952778,375.87600000000003,0.084,31323,206.28571428571428,0.76,1900,14.428571428571429,NA,101
2022-04-20,"Palm Beach County, FL",1496770,235.50257142857143,0.093,17726,289.56,0.76,2667,9.857142857142858,NA,69
2022-04-20,"Duval County, FL",957755,50.355000000000004,0.045,7833,181.45714285714286,0.73,1740,4.142857142857143,NA,29
2022-04-21,"Miami-Dade County, FL",2716940,1319.766,0.098,94269,398.8914285714286,0.76,3674,21.142857142857142,NA,148
2022-04-21,"Broward County, FL",1952778,399.23085714285713,0.088,31757,206.06857142857143,0.76,1898,15.142857142857142,NA,106
2022-04-21,"Palm Beach County, FL",1496770,242.93485714285717,0.096,17714,285.5357142857143,0.75,2665,10.571428571428571,NA,74
2022-04-21,"Duval County, FL",957755,56.777,0.049,8111,183.94285714285712,0.74,1740,3.857142857142857,NA,27
2022-04-22,"Miami-Dade County, FL",2716940,1367.8862857142856,0.101,94804,398.45714285714286,0.76,3670,21.142857142857142,NA,148
2022-04-22,"Broward County, FL",1952778,435.4482857142857,0.094,32427,205.85142857142858,0.76,1896,15.285714285714286,NA,107
2022-04-22,"Palm Beach County, FL",1496770,246.1167142857143,0.097,17761,285.32142857142856,0.75,2663,9.428571428571429,NA,66
2022-04-22,"Duval County, FL",957755,62.97171428571429,0.054,8163,183.94285714285712,0.74,1740,4,NA,28
2022-04-25,"Miami-Dade County, FL",2716940,1376.792,0.113,85288,390.96571428571434,0.76,3601,19.714285714285715,NA,138
2022-04-25,"Broward County, FL",1952778,494.7777142857143,0.106,32674,201.94285714285712,0.76,1860,14.142857142857142,NA,99
2022-04-25,"Palm Beach County, FL",1496770,267.9177142857143,0.103,18208,285.2142857142857,0.75,2662,7.428571428571429,NA,52
2022-04-25,"Duval County, FL",957755,62.75571428571429,0.054,8135,186.53571428571428,0.75,1741,3,NA,21
2022-04-26,"Miami-Dade County, FL",2716940,1211.2007142857144,0.117,72465,381.10714285714283,0.75,3557,21.857142857142858,NA,153
2022-04-26,"Broward County, FL",1952778,482.9605714285714,0.108,31303,196.92857142857142,0.75,1838,15.714285714285714,NA,110
2022-04-26,"Palm Beach County, FL",1496770,265.73999999999995,0.103,18060,289.34285714285716,0.76,2665,8,NA,56
2022-04-26,"Duval County, FL",957755,59.317142857142855,0.052,7985,186.53571428571428,0.75,1741,3.5714285714285716,NA,25
2022-04-27,"Miami-Dade County, FL",2716940,1245.7594285714288,0.122,71478,380.7857142857143,0.75,3554,21.857142857142858,NA,153
2022-04-27,"Broward County, FL",1952778,487.96,0.11,31052,196.71428571428572,0.75,1836,15.714285714285714,NA,110
2022-04-27,"Palm Beach County, FL",1496770,269.19,0.105,17946,289.4514285714286,0.76,2666,7.428571428571429,NA,52
2022-04-27,"Duval County, FL",957755,65.29285714285714,0.055,8310,186.53571428571428,0.75,1741,3.7142857142857144,NA,26
2022-04-28,"Miami-Dade County, FL",2716940,1267.992,0.126,70444,379.60714285714283,0.75,3543,22.285714285714285,NA,156
2022-04-28,"Broward County, FL",1952778,490.848,0.112,30678,196.07142857142858,0.75,1830,16,NA,112
2022-04-28,"Palm Beach County, FL",1496770,291.954,0.114,17927,285.75,0.75,2667,7.571428571428571,NA,53
2022-04-28,"Duval County, FL",957755,68.93728571428571,0.059,8179,184.04857142857142,0.74,1741,3.857142857142857,NA,27
